,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
148,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,The Boss,1ZvmrPyAT822fqw4YcP3LL,,2022-02-25,"['adult standards', 'dance pop', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soul']",0.639,0.905,-4.215,0.0543,0.235,4.93e-05,0.206,0.825,123.664,4,0,241333,0.0
149,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Sail On,2XMjijS8aVAP1ztyNpVEy8,https://p.scdn.co/mp3-preview/09ce6c9ef6628a638a8c2c75aaaef690c7871161?cid=961d9cfe0e7c426da68d7932c2693fc9,1985,"['adult standards', 'disco', 'funk', 'mellow gold', 'quiet storm', 'soft rock', 'soul']",0.481,0.317,-17.356,0.0455,0.413,1.1e-05,0.0786,0.435,142.417,1,1,240240,52.0
150,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Strange Way,01e5xhsaOdGkBCeXfIZuSd,,1979-01-01,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",0.4,0.296,-19.662,0.0356,0.528,0.0586,0.223,0.357,103.326,2,0,332280,0.0
151,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Something - Remastered 2009,0pNeVovbiZHkulpGeOx1Gj,https://p.scdn.co/mp3-preview/00ed14c534c140db5d6f718d4b427261beb59a8a?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-09-26,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.396,0.338,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,0,1,182293,70.0
152,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,https://p.scdn.co/mp3-preview/60a66cd5118516bace2f5c3d3769082aae321983?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-09-26,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,9,0,259947,75.0
153,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I'm Gonna Make You Love Me,3Rhxe6P1im82NFVkt9X2qZ,https://p.scdn.co/mp3-preview/5610dfa16544f5b380722c1cecd8e568a2529264?cid=961d9cfe0e7c426da68d7932c2693fc9,1968-11-08,"['classic girl group', 'motown', 'soul']",0.635,0.393,-11.894,0.0428,0.394,0.0,0.255,0.427,98.332,10,1,187333,51.0
154,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw,https://p.scdn.co/mp3-preview/eb499ecb5287601354b2fb14acd7e005ea4036ab?cid=961d9cfe0e7c426da68d7932c2693fc9,1968-08-26,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",0.711,0.362,-10.851,0.0381,0.272,0.0,0.127,0.616,117.287,3,0,194293,70.0
155,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Love Me Tonight,2bzInWK9bjRMCgr9m9tUSi,https://p.scdn.co/mp3-preview/733a8855576723e1cb7753e11355bf1c387f2bcf?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-08-31,"['adult standards', 'british invasion', 'mellow gold']",0.5,0.756,-8.764,0.0457,0.173,0.0,0.477,0.797,105.441,7,0,190400,0.0
156,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,My Whole World Ended (The Moment You Left Me),09VbZ87CD4kGyQ9QBrnziC,https://p.scdn.co/mp3-preview/d134df1ba49b18595823b944d0161960f3aea66c?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-01-01,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",0.567,0.667,-9.419,0.0411,0.00632,0.0,0.0306,0.849,110.152,5,1,212773,39.0
157,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Soul Deep,4yPl1mK1oluIrCwI4HInPR,https://p.scdn.co/mp3-preview/94437c49fd681dfaaf08de002b86ab681b33354a?cid=961d9cfe0e7c426da68d7932c2693fc9,1969,"['bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'psychedelic rock']",0.749,0.53,-12.94,0.0326,0.195,3.53e-05,0.0748,0.966,121.395,9,1,147760,42.0
158,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hooked on a Feeling - Rerecorded,75HYhujFXgY5ugYwT1azLC,https://p.scdn.co/mp3-preview/45052203c468e9716c64a03c05b20f3f66b5ff4e?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-01-01,"['adult standards', 'bubblegum pop', 'classic country pop', 'folk rock', 'mellow gold', 'soft rock']",0.347,0.476,-10.121,0.0312,0.401,0.0,0.124,0.54,129.652,9,1,166520,51.0
159,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Here I Am (Just When I Thought I Was Over You),38mMrNPAJKXMBK2l9actEA,https://p.scdn.co/mp3-preview/53e84e008c884f84369913678ded84aadf767123?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['mellow gold', 'soft rock']",0.344,0.466,-8.453,0.0255,0.534,1.61e-05,0.569,0.132,137.974,0,1,230400,59.0
160,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I Keep Forgettin' (Every Time You're Near),5GvWrvLIqoHroq7YvO260M,https://p.scdn.co/mp3-preview/e78d931bd2eae656298566565786ba5e04536767?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-08-03,"['mellow gold', 'soft rock', 'yacht rock']",0.734,0.485,-13.865,0.0465,0.357,0.00019,0.0401,0.933,95.321,4,0,222280,61.0
161,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Get Down On It - Single Version,4yKZACkuudvfd600H2dQie,https://p.scdn.co/mp3-preview/f3a52c9a0fac7b8b72b5dec165bc422494847a4d?cid=961d9cfe0e7c426da68d7932c2693fc9,1999-03-01,"['disco', 'funk', 'quiet storm', 'soul']",0.879,0.626,-6.344,0.0604,0.205,6.07e-05,0.056,0.968,110.864,7,1,212907,60.0
162,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Any Day Now,30upl1YT1suEgSDpIopSky,https://p.scdn.co/mp3-preview/01403a4580470c91af5fb3fa09c8845c673677f9?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-05-01,"['classic country pop', 'country', 'country rock', 'nashville sound']",0.696,0.532,-9.705,0.0237,0.148,0.00246,0.0842,0.624,103.359,5,1,222400,48.0
163,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Make A Move On Me - Remastered 2021,0orro3KPiXYaiFyalsT9Cq,https://p.scdn.co/mp3-preview/84e54c674e65d20e39bc3c2cc1fb0a9e16088a6d?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",0.765,0.667,-8.605,0.0456,0.409,0.00111,0.128,0.566,122.493,9,1,197269,36.0
164,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Mirror Mirror,35CJV7apnwTi0gCM9WCCpz,https://p.scdn.co/mp3-preview/1e5a1a62269782a8a2028d222c6105db6a3fff88?cid=961d9cfe0e7c426da68d7932c2693fc9,1981-09-14,"['adult standards', 'dance pop', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soul']",0.754,0.519,-12.924,0.0428,0.255,0.0258,0.732,0.963,103.592,0,1,369533,16.0
165,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Vacation,0oc7YoWV783fGr2GbdcIrz,https://p.scdn.co/mp3-preview/7cf325898691bf9907bbfc748421f565aecaa2d0?cid=961d9cfe0e7c426da68d7932c2693fc9,1982,"['album rock', 'candy pop', 'girl group', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock', 'synthpop']",0.5,0.823,-8.64,0.0264,0.0875,0.0,0.316,0.88,156.79,4,1,179827,54.0
166,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,(Oh) Pretty Woman - 2015 Remaster,7ptv3yXdBWwzO7rVA62rwy,https://p.scdn.co/mp3-preview/f695ca18a9daa86e58b12f2f1bb018b303c9afe4?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-04-14,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.441,0.97,-2.1,0.0708,0.192,1.68e-06,0.312,0.5,128.289,1,0,172671,56.0
167,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Should I Do It,4aloxog6eatkPa34BFmj8G,https://p.scdn.co/mp3-preview/7540bae141da829e8642bfb0adfd8efcab79d8d7?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.666,0.803,-4.636,0.0288,0.126,0.000176,0.609,0.75,130.443,11,0,231600,29.0
168,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hot In The City,5LeDMHIZ5YDZ2b1VOcYVcG,https://p.scdn.co/mp3-preview/c23ebe761e0f27bce61857739cdf16eb6d5cd0ef?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-01-01,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",0.66,0.897,-5.558,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,5,1,219133,55.0
169,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Kids In America,1YGZyfvdgZxzipWoWYVKxi,https://p.scdn.co/mp3-preview/0200922628055baf2c6aa7f505a275dc6a982487?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",0.557,0.782,-3.899,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,4,1,205533,66.0
170,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Man On Your Mind - Remastered 2010,4LzdgN6x9EHyE8MDjrq4lq,,1981,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.815,0.68,-9.73,0.0474,0.0921,0.000349,0.0741,0.961,112.863,4,1,256840,1.0
171,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Waiting On A Friend - Remastered 2009,7y94Q1XXN9bmdODgAWVIyE,https://p.scdn.co/mp3-preview/77d3ec3a3f2acb37704619a17a5d78e8147a91c3?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-07-18,"['british invasion', 'classic rock', 'rock']",0.611,0.794,-6.042,0.0283,0.155,0.0365,0.568,0.905,116.981,0,1,274227,1.0
172,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Do I Do,4P91jW5QmEkhoLgdMujp82,https://p.scdn.co/mp3-preview/00724d399c7167af6fb27573623ee17b6bd095c9?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-10-29,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",0.719,0.822,-11.295,0.0499,0.139,4.44e-06,0.118,0.924,112.806,11,1,303467,53.0
173,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Working for the Weekend,35k31HZI4z9PbBOioaI4dZ,https://p.scdn.co/mp3-preview/2fc22c6bc30ee8d607ccdcd0b40b2c4bd80c024a?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['album rock', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",0.515,0.766,-12.768,0.0343,0.0249,0.00103,0.455,0.774,146.911,7,1,221000,65.0
174,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Arthur's Theme (Best That You Can Do),5fnOrhQ4KgT5irGCjIccGH,https://p.scdn.co/mp3-preview/e650123da8c3ca729946e154d537de2dc756d08e?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['adult standards', 'album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0.526,0.515,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,9,1,234493,68.0
175,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Through The Years,6Rk2hVIgI9Fh6hvZT6n0ky,https://p.scdn.co/mp3-preview/f5b09d1d4d5c0fc9f0f2762dccada5b3dec565c3?cid=961d9cfe0e7c426da68d7932c2693fc9,2018-09-21,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",0.557,0.475,-7.115,0.0268,0.241,0.0,0.139,0.243,130.782,0,1,262080,47.0
176,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Edge of Seventeen,2id8E4WvczfKHB4LHI7Np3,https://p.scdn.co/mp3-preview/21493e37a22e036d7f6e79af7e981b430af279db?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-03-27,"['album rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",0.59,0.828,-6.28,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,0,1,329680,65.0
177,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Un-Break My Heart,5Ihd9HrPvOADyVoonH9ZjB,https://p.scdn.co/mp3-preview/fd3b908973da4169e271c920124ab3643c0b134d?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-06-18,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.625,0.426,-8.4,0.0271,0.412,0.0,0.116,0.112,110.021,2,0,270333,66.0
178,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,You Remind Me of Something,01rYWOpu72uFQORnWN84C3,https://p.scdn.co/mp3-preview/53d7c75b4fc44dc8b2c775559ccdabb0d0f274f7?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-10,[unknown],0.631,0.536,-7.194,0.0586,0.591,0.0,0.108,0.829,59.999,6,1,249920,43.0
179,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Runaway,6ayyzu6smOchwXO1vxwfn6,https://p.scdn.co/mp3-preview/944071a904de2daf9266f2a3b67bf46b687b0dc6?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-10,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.787,0.86,-4.974,0.0344,0.364,0.041,0.0612,0.862,109.154,1,1,214933,42.0
180,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hit Me Off,0yNCFwihschpOwSgK31f2O,https://p.scdn.co/mp3-preview/2627704c342d911e7085525f188928219c954b17?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-01-01,"['boy band', 'contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.72,0.719,-4.571,0.0882,0.185,0.000128,0.522,0.899,88.987,7,0,261400,49.0
181,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,No One Else (feat. Da Brat),2IOQOWr4P14saZqZlM7k84,https://p.scdn.co/mp3-preview/63f02fa4ed2886263eb23c35ad33f3815d5fd13d?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-01-30,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.782,0.515,-8.215,0.3,0.185,1.34e-05,0.0577,0.791,182.19,6,0,260467,39.0
182,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Get Money,5rBY1UKJEHlQ7O6x7vFWTe,https://p.scdn.co/mp3-preview/b0291e56e44bc40030043d32b96dc816a0e4933c?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-08-15,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop']",0.728,0.834,-6.147,0.245,0.472,6.73e-05,0.133,0.897,91.284,2,1,273933,31.0
183,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,That Girl,2NFTEx9YLvWs4fWgKD0mZ9,https://p.scdn.co/mp3-preview/a4e00755db415ed092019243aa533c6c39c5d718?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-01-01,"['lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",0.68,0.685,-7.343,0.142,0.059,0.0,0.318,0.619,138.716,5,0,240893,45.0
184,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Until It Sleeps,2Iv4HSoMX2fDeXFcOJWyWX,https://p.scdn.co/mp3-preview/06f3e0e6264970910771351a5b2e1b4762b98ddc?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-01-01,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",0.568,0.92,-4.434,0.0297,0.000248,0.0714,0.149,0.719,113.394,8,0,267933,58.0
185,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Beautiful Life,74jTexO94dFGyXGyeu8krd,https://p.scdn.co/mp3-preview/879064731a80e9cc099a3a16aee50cfffda7f50e?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-07,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop rock']",0.749,0.988,-5.266,0.0387,0.202,0.00631,0.17,0.749,135.015,0,0,221187,63.0
186,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Back for Good - Radio Mix,6vcdzohhBSbNdsZBh5IRpQ,https://p.scdn.co/mp3-preview/a4c37c4fd993f92736c3fe85b3089b43d5fa9ad1?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-05-08,"['boy band', 'dance pop', 'europop']",0.601,0.504,-9.761,0.0284,0.31,0.0,0.137,0.564,78.986,5,1,242267,68.0
187,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Soon as I Get Home,6SkGfPa77E4giShVbk9N6R,https://p.scdn.co/mp3-preview/39b7da5a29523f07ba449c7c0284b11c163f32b0?cid=961d9cfe0e7c426da68d7932c2693fc9,1995,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.652,0.498,-6.2,0.0413,0.519,0.0,0.149,0.336,120.141,11,1,324280,57.0
188,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Only Wanna Be with You,0fUCM9zbsmSY4OEZdFWXPm,https://p.scdn.co/mp3-preview/eba347a73f49037425d0f960d85ee2473700e715?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-04-15,"['mellow gold', 'neo mellow', 'pop rock', 'rock']",0.49,0.873,-5.861,0.0355,0.105,5.17e-06,0.118,0.513,103.271,6,1,229587,0.0
189,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,No Time,5Pe9H08rkbraYpP3dllcfe,https://p.scdn.co/mp3-preview/7fb0918be7e37baaf2a50172efddd26f36935c7e?cid=961d9cfe0e7c426da68d7932c2693fc9,1996,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",0.627,0.814,-5.863,0.304,0.256,1.15e-06,0.285,0.799,90.42,5,0,300667,36.0
190,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Naked Eye,6YtkOhiHmf46w1noltVnF2,https://p.scdn.co/mp3-preview/e5ab696f7b73fe5fbfcdb7e6d57de07057ae1965?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-01-01,"['alternative pop', 'lilith']",0.737,0.657,-10.962,0.0284,0.0863,0.0339,0.0953,0.76,131.022,4,0,280693,49.0
191,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I Shot The Sheriff,52MJZwo0UGqgFitqv8YFVK,https://p.scdn.co/mp3-preview/e33bdcf3957f9e7f5ef499bd1aaa55274018c9a4?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-03-25,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.859,0.691,-9.224,0.209,0.0278,1.96e-05,0.198,0.78,91.454,10,0,246733,34.0
192,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,You Should Be Mine (Don't Waste Your Time),0ERh5YRgDVCp8iRaXRqEhG,https://p.scdn.co/mp3-preview/71491ec9c24d8c52b4cb640bae0fac93c3a401f9?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-09-23,"['contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.773,0.524,-7.612,0.0343,0.00416,0.000491,0.25,0.657,94.776,1,1,287440,30.0
