,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
154,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,When You're In Love With A Beautiful Woman,5oWmfzkV8z60KWj73pS0pp,https://p.scdn.co/mp3-preview/2cf43f3661054bd4c1d00e2d5a6e447eca3a0eb2?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['adult standards', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",0.63,0.842,-6.919,0.0501,0.0218,0.000191,0.0653,0.73,110.768,8,1,173573,18.0
155,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Fire,65lHwG8JFJs67PnOUhCYPq,https://p.scdn.co/mp3-preview/47ec30cc50ff8cc883e6f06d7b2fa22c9b495a2d?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.65,0.615,-9.332,0.0342,0.201,0.00235,0.0805,0.637,118.294,1,1,210640,54.0
156,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Tragedy,65B8xzGojYBN7HBMvycUih,https://p.scdn.co/mp3-preview/e5cb85aa0160d62bf3d7c707995ea9e129e26ee7?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-08-24,"['disco', 'mellow gold', 'soft rock']",0.652,0.679,-5.612,0.0263,0.00938,0.00489,0.0921,0.658,118.363,2,1,302373,5.0
157,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,A Little More Love - Live,6AYiKYTHlf0KflVBVqnwZ7,https://p.scdn.co/mp3-preview/52d5f3b8eef1c28c82b49699cd2ebec8767c74d3?cid=961d9cfe0e7c426da68d7932c2693fc9,1998-11-23,"['australian pop', 'australian rock', 'australian talent show']",0.618,0.712,-4.408,0.0332,0.607,0,0.225,0.565,120.748,8,1,55707,19.0
158,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Heart Of Glass - Special Mix,0a4agFmqHXxcZl1nho1BxM,https://p.scdn.co/mp3-preview/f769d352195782042c9225dbcb64638563fc1243?cid=961d9cfe0e7c426da68d7932c2693fc9,1981-10-31,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",0.694,0.577,-14.63,0.0308,0.015,0.00836,0.0853,0.845,114.478,4,1,275733,67.0
159,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,What a Fool Believes,2yBVeksU2EtrPJbTu4ZslK,https://p.scdn.co/mp3-preview/15b0077da47c205d9a84d6905a7ca26be57a3ee7?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.758,0.378,-15.308,0.0449,0.284,0,0.049,0.985,120.736,8,0,223867,68.0
160,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Good Times,0G3fbPbE1vGeABDEZF0jeG,https://p.scdn.co/mp3-preview/b54575c7efba12cd93c8c7ab8e0cbc9021543cdd?cid=961d9cfe0e7c426da68d7932c2693fc9,1979-07-30,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul']",0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,2,1,495400,62.0
161,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,"Sugar, Sugar",3iSws76HjaU7k49EqJVTfF,https://p.scdn.co/mp3-preview/00a3f87ee79567242355fd7799e73f426e9bf3f5?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-11-07,"['bubblegum pop', 'classic canadian rock', 'folk rock']",0.736,0.871,-2.786,0.0278,0.466,0,0.108,0.967,122.395,2,1,167187,62.0
162,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I Can't Get Next To You,6aL6pPBaTMGgM558mplSnj,https://p.scdn.co/mp3-preview/8357b05b148a6658ce93605a333d472dac202e6e?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-01-01,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",0.693,0.687,-12.909,0.0973,0.575,0,0.398,0.699,108.854,5,1,174933,50.0
163,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Honky Tonk Women,3fnPv1LRMxENr63afVhaz1,https://p.scdn.co/mp3-preview/9c1c3c356e4977a0d325a69eecab8d874054d7e9?cid=961d9cfe0e7c426da68d7932c2693fc9,2019-11-29,"['british invasion', 'classic rock', 'rock']",0.56,0.721,-6.669,0.0629,0.225,0.0339,0.0453,0.966,119.285,7,1,182707,64.0
164,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Everyday People,4ZVZBc5xvMyV3WzWktn8i7,https://p.scdn.co/mp3-preview/61d5b28f43e0c0334a0d3997a19da091356e0656?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-05-03,"['classic rock', 'classic soul', 'funk', 'funk rock', 'psychedelic soul', 'rock', 'soul']",0.807,0.497,-10.656,0.0297,0.307,0.0327,0.043,0.765,114.524,7,1,141507,63.0
165,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Dizzy,5LvIl1VHaqtCJJXwrB8QR9,https://p.scdn.co/mp3-preview/53486a8548790730ba7fb5970ab04a51d7ba24e9?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-01-01,"['adult standards', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",0.736,0.595,-5.847,0.0354,0.000512,0.0118,0.144,0.72,102.007,6,1,177480,47.0
166,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Hot Fun in the Summertime,4t6NQkpUmvpvLDCkl3XuwA,https://p.scdn.co/mp3-preview/c0b07e9e454adb78adf6cf7c6bf9c62da80bb2d4?cid=961d9cfe0e7c426da68d7932c2693fc9,1970-11-21,"['classic rock', 'classic soul', 'funk', 'funk rock', 'psychedelic soul', 'rock', 'soul']",0.656,0.65,-11.643,0.0574,0.634,0.0147,0.161,0.931,146.268,0,1,157040,49.0
167,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I'll Never Fall In Love Again,2xPcEcrEq0KkJWVhRHl54A,https://p.scdn.co/mp3-preview/8e58781c0dbb7585a8c0289d6809a7e40e0dd7f4?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['adult standards', 'british invasion', 'mellow gold']",0.279,0.374,-10.883,0.029,0.792,7.11e-06,0.105,0.318,146.896,4,1,252253,41.0
168,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Crimson & Clover,0I4yYE831a8SW8QIx6bz4x,https://p.scdn.co/mp3-preview/e349ae886e1d8d3c592cd4c4875964c5709a93f2?cid=961d9cfe0e7c426da68d7932c2693fc9,1989,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",0.408,0.692,-9.478,0.0685,0.235,0.0255,0.197,0.684,82.499,11,1,209640,56.0
169,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,One - Single Version,4ME2YQNThxEW63fxojzHvN,https://p.scdn.co/mp3-preview/68c588180bfb42920afea31e531a78b9245da9c5?cid=961d9cfe0e7c426da68d7932c2693fc9,1968-01-01,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",0.55,0.409,-12.702,0.0321,0.312,0,0.096,0.405,61.226,5,0,185827,53.0
170,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Crystal Blue Persuasion,0aD8W0ChzDgEKpB1zsJ8zv,https://p.scdn.co/mp3-preview/1c93b3341de310c88e9ac4f33733140cf433e11c?cid=961d9cfe0e7c426da68d7932c2693fc9,1968-01-01,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",0.621,0.341,-11.447,0.049,0.102,7.78e-05,0.0652,0.578,98.554,9,1,242320,50.0
171,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Hair,5pjlEqTAOq1snQlcSMgF14,https://p.scdn.co/mp3-preview/ed1f00c819003561f2d984c09524f9fb9640a230?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-01-01,"['bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'underground power pop']",0.533,0.509,-12.442,0.0546,0.424,0,0.308,0.585,114.964,0,0,210333,34.0
172,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Too Busy Thinking About My Baby - Single Version / Mono,0EQCaQzKJVCXkwSiQZUVHP,https://p.scdn.co/mp3-preview/8de9cedb51c287380188180531433267be6c07c4?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-04-30,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",0.751,0.385,-11.716,0.0349,0.115,0,0.069,0.862,117.748,6,1,176133,43.0
173,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,https://p.scdn.co/mp3-preview/93d0dccc70c786287c928ac9dbed05ff25673737?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-06-17,"['rock-and-roll', 'rockabilly']",0.487,0.382,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,7,1,261280,72.0
174,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Proud Mary,6pxWv6GV35VGmcPf5dh6CH,https://p.scdn.co/mp3-preview/6f189fa4a0fc9a01a5ecba44f41ce10d6db96f18?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-01-05,"['classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",0.699,0.641,-7.564,0.0289,0.13,0.000218,0.0601,0.728,120.745,2,1,187213,71.0
175,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Physical,5FFAqdNj7SAzVCOpPp3QZI,https://p.scdn.co/mp3-preview/4710104b7672dfeff8886f11e3b99e15e5add829?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-09-18,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",0.77,0.826,-5.007,0.0444,0.123,5.1e-05,0.149,0.819,123.903,4,0,223373,47.0
176,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,https://p.scdn.co/mp3-preview/07b02ca0686c68c6195c8707b6f5dbc2a4137a3a?cid=961d9cfe0e7c426da68d7932c2693fc9,1985,"['album rock', 'hard rock', 'rock', 'soft rock']",0.817,0.599,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,0,0,245640,75.0
177,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I Love Rock 'N Roll,2Cdvbe2G4hZsnhNMKyGrie,https://p.scdn.co/mp3-preview/74b95c0214387ed6d0b011902179b6ec10558623?cid=961d9cfe0e7c426da68d7932c2693fc9,1981-11-18,"['glam punk', 'rock']",0.535,0.716,-5.025,0.0431,0.326,0,0.659,0.901,94.379,4,1,175173,74.0
178,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Ebony And Ivory,1FYTt8izKA8EMqhULwqOcU,https://p.scdn.co/mp3-preview/5507d085aabd372420cb1ac90a6088b55ce8831e?cid=961d9cfe0e7c426da68d7932c2693fc9,1987-11-02,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.59,0.527,-12.945,0.0367,0.145,0,0.129,0.799,161.309,4,1,221400,39.0
179,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,The Poor Side Of Town,60DmpUd1BnemzjASiUewnf,https://p.scdn.co/mp3-preview/9bdcf6fadbd665e29dd59154bcfb54876b647959?cid=961d9cfe0e7c426da68d7932c2693fc9,1967-02-10,"['bubblegum pop', 'folk rock']",0.423,0.467,-12.194,0.0317,0.722,2.38e-06,0.255,0.553,104.165,6,0,218387,40.0
180,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Don't You Want Me - Remastered 2012,6ZmWuNmTda9TcJwVT4OjOv,https://p.scdn.co/mp3-preview/6626f52a9793fc4781ebc8bc7604bb211241372b?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-05-26,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",0.743,0.807,-6.172,0.0461,0.19,0,0.21,0.937,117.639,9,0,238773,1.0
181,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Abracadabra,2E2ZVy2fxslpAUgbb4zu84,https://p.scdn.co/mp3-preview/6185941dc2a0418fe1b2ff7965a206576582a5ca?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-01-01,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",0.791,0.535,-13.261,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,9,0,308373,63.0
182,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Hard to Say I'm Sorry - 2007 Remaster,7boKWlaNVmrhJdX8IbzUdD,https://p.scdn.co/mp3-preview/1168614896736073fce1607b216eb643b3b4dbd1?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-10-01,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",0.551,0.416,-7.94,0.0274,0.648,2.26e-06,0.312,0.255,72.174,4,1,223280,66.0
183,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Tainted Love,0cGG2EouYCEEC3xfa0tDFV,https://p.scdn.co/mp3-preview/fc3173b5c73eba573c339b258cead279cde8e6c8?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",0.5,0.501,-8.284,0.0376,0.462,0,0.26,0.623,144.438,0,0,153800,77.0
184,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,I Can't Go for That (No Can Do),41dDygR3r7e926oGUXfrLt,https://p.scdn.co/mp3-preview/07b2437dd935d5f94db720591300ebafaff9e3f3?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.889,0.441,-9.506,0.0379,0.0405,0.000788,0.038,0.963,110.565,0,0,307307,63.0
185,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Waiting for a Girl like You,2OgVsp77En2nju8pnCieVU,https://p.scdn.co/mp3-preview/7b388058e62f3a718d832b7fdf6c6b366cbe15d9?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",0.33,0.469,-9.286,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,10,0,292067,69.0
186,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Don't Talk to Strangers,1syhTK7LlvpeWdZNsZARP0,https://p.scdn.co/mp3-preview/542380fc27b23faa4cb5446c09bbcebe46b4bd4a?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-03-23,"['album rock', 'australian rock', 'classic rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'yacht rock']",0.799,0.714,-9.472,0.0421,0.286,0,0.145,0.67,123.207,1,0,180360,51.0
187,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,One Sweet Day,7ySbfLwdCwl1EM0zNCJZ38,https://p.scdn.co/mp3-preview/e0d52e9712427d64819957e988f7730a3a8b9c6b?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-03,"['dance pop', 'urban contemporary']",0.568,0.495,-8.964,0.0299,0.353,0,0.0839,0.303,128.234,1,1,281067,65.0
188,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,"Because You Loved Me (Theme from ""Up Close and Personal"")",28UMiBhn383n9S7GL4tsxD,https://p.scdn.co/mp3-preview/218b11d9cdde419842d673cf617d357a1d8d74dd?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-03-11,['canadian pop'],0.615,0.467,-9.883,0.0327,0.314,0,0.099,0.177,119.919,1,1,273667,71.0
189,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,https://p.scdn.co/mp3-preview/7eb76c10de0a601c79f83442bbbc043be6d6dd06?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-03,"['dance pop', 'urban contemporary']",0.65,0.531,-8.335,0.0364,0.457,0,0.249,0.487,78.946,4,1,258133,70.0
190,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,https://p.scdn.co/mp3-preview/6f84b6795d9c31712cea82f088fdf42d80617444?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-31,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",0.608,0.419,-10.016,0.0331,0.602,7.58e-06,0.108,0.602,100.22,11,1,268333,66.0
191,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Tha Crossroads,5KSJ9k1FYjFLnIRlJT2wF8,https://p.scdn.co/mp3-preview/e0a2a55815e4dce2475ab5fbb9b699b3bda9f11e?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-07-25,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",0.679,0.509,-7.31,0.0617,0.0856,0,0.438,0.534,144.29,4,1,223547,65.0
192,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Twisted,69QIVIjPMnI1ABLBqh9P1b,https://p.scdn.co/mp3-preview/b40ddf8104f58fd2b5b4a2727666b84cef4c8c95?cid=961d9cfe0e7c426da68d7932c2693fc9,1996,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.615,0.514,-9.759,0.0466,0.393,0,0.248,0.822,175.849,11,1,260667,64.0
193,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Missing,1LLYmUrNeb77HTwtr4e2Wr,https://p.scdn.co/mp3-preview/e1ee42651caba9aa614a49b20a7b2a87b06cdee3?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-06-13,"['electronica', 'new wave pop', 'pop rock', 'sophisti-pop', 'trip hop']",0.677,0.484,-10.506,0.0325,0.077,4.71e-05,0.134,0.696,123.534,9,0,247200,44.0
194,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,https://p.scdn.co/mp3-preview/3335afc57e4dcb4fd58159e1ab7ea079da34519d?cid=961d9cfe0e7c426da68d7932c2693fc9,1995,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",0.408,0.582,-8.305,0.0508,0.218,0,0.159,0.365,114.926,11,1,230000,69.0
195,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Exhale - Remastered,4rWycC3rCfiSdkaZ3bLG3V,https://p.scdn.co/mp3-preview/4f6a12f99c94e346253c640733aaa9bf737fb8b3?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-10-29,"['dance pop', 'urban contemporary']",0.66,0.453,-6.988,0.0297,0.415,0,0.11,0.0983,137.962,1,1,200693,24.0
196,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,4330XmgVWlx98Y3Naswycg,https://p.scdn.co/mp3-preview/b5ad1b24276519a14a6f82ec7ce939d10b24d854?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-14,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.796,0.515,-8.083,0.0276,0.245,0.00196,0.0515,0.9,93.278,8,0,292067,48.0
197,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l,https://p.scdn.co/mp3-preview/beed9ba5135e391feaf36a65d0623118ae709f75?cid=961d9cfe0e7c426da68d7932c2693fc9,1996-03-11,['canadian pop'],0.384,0.438,-9.149,0.0362,0.753,0,0.101,0.287,87.903,0,1,456867,70.0
198,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Change the World,6BQNJ0JFKh8sWjQLI6Zudi,,1999-10-12,"['blues rock', 'classic rock', 'electric blues', 'rock']",0.721,0.558,-8.8,0.0246,0.492,0.00563,0.113,0.542,96.887,9,1,234867,25.0
199,https://open.spotify.com/playlist/4WvZRxYq2ns3jdV7eHfALY?si=2ad83c3971d847fa&pt=df17f77190d2a1033a7c1e2308dbd2a6,,,4WvZRxYq2ns3jdV7eHfALY,Hey Lover,5wG7d4cNogw0ETKaICPEYA,https://p.scdn.co/mp3-preview/f5fe019b3d6d101802d02eb8018832199ee42c75?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-20,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",0.707,0.427,-12.216,0.0698,0.339,0,0.105,0.541,88.08,5,0,284693,58.0
