,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,category
241,4m6jGBe6avCq2n0cGCwxsw,Everytime You Go Away,1Wvl2q8WYfHGyFnpxmv9op,https://p.scdn.co/mp3-preview/3f75253ca4ee85546cde8a41611dccc9929b256f?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-10-07,"['europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.662,0.762,-7.532,0.0465,0.161,0.000123,0.0999,0.649,82.118,5,1,322813,40.0,Hit
242,4m6jGBe6avCq2n0cGCwxsw,Exhale - Remastered,4rWycC3rCfiSdkaZ3bLG3V,https://p.scdn.co/mp3-preview/608d7ec39eb21a97984c4c69d8cfe2b47deb9fb2?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-10-29,"['dance pop', 'pop']",0.66,0.453,-6.988,0.0297,0.415,0.0,0.11,0.0983,137.962,1,1,200693,23.0,Hit
243,4m6jGBe6avCq2n0cGCwxsw,Eye of the Tiger,3wrEZTcIyX67l4b1SXuUyc,https://p.scdn.co/mp3-preview/d949d3bd91c5fd5a3d4984cec3c00531573469b7?cid=961d9cfe0e7c426da68d7932c2693fc9,2017-06-10,"['album rock', 'hard rock', 'rock', 'soft rock']",0.718,0.575,-15.859,0.045,0.267,0.874,0.373,0.478,112.069,9,0,301973,26.0,Hit
244,4m6jGBe6avCq2n0cGCwxsw,F**K You,36wmhnZxQ6HNgv3BGvNwmX,https://p.scdn.co/mp3-preview/b509d38d87fca118ed8d97701d6a59fd5788f828?cid=961d9cfe0e7c426da68d7932c2693fc9,2018-06-15,['atl hip hop'],0.689,0.836,-6.058,0.0559,0.187,0.0,0.162,0.749,127.411,0,1,223067,22.0,Hit
245,4m6jGBe6avCq2n0cGCwxsw,Faith - Remastered,0HEmnAUT8PHznIAAmVXqFJ,https://p.scdn.co/mp3-preview/0e9890115e11c6816ad2124d1f9b2384219253cf?cid=961d9cfe0e7c426da68d7932c2693fc9,1987-10-30,"['dance pop', 'new wave pop']",0.887,0.48,-11.994,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,11,1,193200,73.0,Hit
246,4m6jGBe6avCq2n0cGCwxsw,Fallin',0KQx6HOpJueiSkztcS0r7D,https://p.scdn.co/mp3-preview/79526addc56f4ca7b29c73df65d063b7a026a46b?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-06-05,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.652,0.609,-7.519,0.037,0.263,0.00101,0.233,0.482,95.986,11,0,210200,70.0,Hit
247,4m6jGBe6avCq2n0cGCwxsw,Fame - 2016 Remaster,1PehfITh0TTRx3LkDdV4h3,https://p.scdn.co/mp3-preview/7894919b83bd86e1543d3657117a7325c8200591?cid=961d9cfe0e7c426da68d7932c2693fc9,1975-03-07,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",0.786,0.555,-10.276,0.0471,0.454,0.0173,0.0826,0.673,95.1,10,1,261373,59.0,Hit
248,4m6jGBe6avCq2n0cGCwxsw,Family Affair,3aw9iWUQ3VrPQltgwvN9Xu,https://p.scdn.co/mp3-preview/4030d8d8e9fd58224dc848a4e17dc861eb5a7476?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-08-28,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.911,0.551,-3.75,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,8,0,265867,76.0,Hit
249,4m6jGBe6avCq2n0cGCwxsw,Fancy,3sP10QGbhzgW966egoIjcA,https://p.scdn.co/mp3-preview/1721ac6ff0cb457c7cdb43c80de14fda78785c7a?cid=961d9cfe0e7c426da68d7932c2693fc9,2014-01-01,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap', 'viral rap']",0.927,0.655,-5.419,0.12,0.0726,0.0,0.0456,0.326,94.997,8,1,219789,32.0,Hit
250,4m6jGBe6avCq2n0cGCwxsw,Fantastic Voyage,5vpDsiVqiZLRwKAzQO708k,https://p.scdn.co/mp3-preview/f4d10226924a0024e8607024a4db4b5f435cf2af?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-07-19,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.888,0.584,-13.308,0.112,0.0385,3.19e-06,0.0625,0.762,104.705,7,1,334440,59.0,Hit
251,4m6jGBe6avCq2n0cGCwxsw,Fantasy,6xkryXuiZU360Lngd4sx13,https://p.scdn.co/mp3-preview/1c23e1ae9b28c452b4d6f2ed4eea9f532dc13f0f?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-03,"['dance pop', 'urban contemporary']",0.669,0.727,-7.588,0.0353,0.139,0.0,0.123,0.807,102.322,7,1,243493,75.0,Hit
252,4m6jGBe6avCq2n0cGCwxsw,Fergalicious,6Q44rxzH39y2tjic98Spo5,https://p.scdn.co/mp3-preview/070c50bfc3865bfb970a3374c5ba234fb22fc359?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-09-13,"['dance pop', 'pop', 'post-teen pop', 'rap']",0.906,0.584,-7.72,0.316,0.0576,0.0,0.128,0.831,129.055,8,0,292373,63.0,Hit
253,4m6jGBe6avCq2n0cGCwxsw,Fight Song,37f4ITSlgPX81ad2EvmVQr,https://p.scdn.co/mp3-preview/6f663802836a949b3485a71e13ff92d7a6fba6b2?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-01-01,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",0.564,0.714,-4.987,0.129,0.0549,0.0,0.155,0.33,175.924,7,1,204013,76.0,Hit
254,4m6jGBe6avCq2n0cGCwxsw,Finally,0uqvSVhGgQTIdj9G51vhvv,https://p.scdn.co/mp3-preview/a9a3a453639552283b02402c8af735ed0438f8d1?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-01-01,"['diva house', 'hip house', 'urban contemporary', 'vocal house']",0.791,0.658,-11.128,0.0445,0.00653,0.0,0.0472,0.842,120.066,7,1,245000,64.0,Hit
255,4m6jGBe6avCq2n0cGCwxsw,Fire,65lHwG8JFJs67PnOUhCYPq,https://p.scdn.co/mp3-preview/e011d60edb4b3ca09edc14bc8d0a8dbf7c499eb9?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",0.65,0.615,-9.332,0.0342,0.201,0.00235,0.0805,0.637,118.294,1,1,210640,56.0,Hit
256,4m6jGBe6avCq2n0cGCwxsw,Firework,6epPlBGWEGQK1u1GkNWFrB,https://p.scdn.co/mp3-preview/2518d62a7a7e95b49870bcbd92c0473e8cebe0b5?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-08-16,"['dance pop', 'pop']",0.637,0.867,-3.686,0.05,0.143,0.0,0.11,0.652,124.069,8,1,227973,20.0,Hit
257,4m6jGBe6avCq2n0cGCwxsw,Flashdance...What a Feeling - Radio Edit,3cbV252akVZInSvJk7jAYX,https://p.scdn.co/mp3-preview/2d32514c920447ce869c2599cc0950e8f8d5d789?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-11-02,"['disco', 'new wave pop', 'soft rock']",0.572,0.654,-7.027,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,7,0,237053,74.0,Hit
258,4m6jGBe6avCq2n0cGCwxsw,Follow Me,4KoecuyOpZaNFZ0UqVsllc,https://p.scdn.co/mp3-preview/23345d0451ddb92f420c1b83f0755ca130a7c465?cid=961d9cfe0e7c426da68d7932c2693fc9,2000-06-13,"['neo mellow', 'pop rock']",0.817,0.585,-4.688,0.0301,0.439,0.0,0.147,0.916,105.014,5,1,218440,71.0,Hit
259,4m6jGBe6avCq2n0cGCwxsw,Foolish,5jCFMf2Sz85dDTapdfLIob,https://p.scdn.co/mp3-preview/db49848bfa89ba32bbe8e4fd92824d9e76cbf72b?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-09-08,"['dance pop', 'hip hop', 'hip pop', 'r&b', 'urban contemporary']",0.578,0.715,-5.033,0.0621,0.419,0.0,0.2,0.701,90.055,0,1,232293,3.0,Hit
260,4m6jGBe6avCq2n0cGCwxsw,Footloose,6W2VbtvMrDXm5vYeB7amkO,https://p.scdn.co/mp3-preview/0408c4e5f1d51b6b605429205342fde6930d96ea?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-03-25,"['album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0.546,0.895,-7.189,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,9,1,220707,71.0,Hit
261,4m6jGBe6avCq2n0cGCwxsw,Freak Like Me,6Vas6h9lB5mmeVDXdFqlQA,https://p.scdn.co/mp3-preview/c482cff3369a94804d39570d2befd3b173eafeeb?cid=961d9cfe0e7c426da68d7932c2693fc9,1995,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.655,0.837,-6.04,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,11,0,253613,60.0,Hit
262,4m6jGBe6avCq2n0cGCwxsw,Freek-A-Leek,4UNhyW0R7qylxrF6Z0q2Tb,https://p.scdn.co/mp3-preview/6a1c3c6ba936c4d91fda3b4a85ccf66d96cf80b5?cid=961d9cfe0e7c426da68d7932c2693fc9,2003,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'north carolina hip hop', 'pop rap', 'southern hip hop']",0.737,0.697,-3.716,0.254,0.0756,0.0,0.359,0.662,104.917,2,1,235187,58.0,Hit
263,4m6jGBe6avCq2n0cGCwxsw,Funkytown - Single Version,0B5kY9i9bmP7554oU4jRoO,https://p.scdn.co/mp3-preview/a17fce1194bb99b56d41909bae4c71b8f4248664?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-01-01,"['disco', 'minneapolis sound']",0.907,0.564,-9.29,0.0568,0.000928,0.65,0.108,0.229,122.632,0,1,245413,72.0,Hit
264,4m6jGBe6avCq2n0cGCwxsw,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,https://p.scdn.co/mp3-preview/1454c63a66c27ac745f874d6c113270a9c62d28e?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-11-07,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,8,1,240693,86.0,Hit
265,4m6jGBe6avCq2n0cGCwxsw,Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,https://p.scdn.co/mp3-preview/06d1b4ae1b631b29bbfd8b9a66a37f18dd73713a?cid=961d9cfe0e7c426da68d7932c2693fc9,1999,"['dance pop', 'pop', 'post-teen pop']",0.633,0.8,-6.945,0.166,0.209,0.000123,0.137,0.913,175.716,1,1,217573,71.0,Hit
266,4m6jGBe6avCq2n0cGCwxsw,Get Busy,5qTvkDrSfvwDv6RBjjcfQr,,2002-11-12,"['dance pop', 'dancehall', 'pop rap']",0.735,0.824,-4.143,0.036,0.615,0.0,0.158,0.726,100.202,10,0,211666,51.0,Hit
267,4m6jGBe6avCq2n0cGCwxsw,Get Closer,5Eq0mobXSnyWu1dpE6lSdY,https://p.scdn.co/mp3-preview/3cef9367b1e7c092defefae2feb45724cbc662d2?cid=961d9cfe0e7c426da68d7932c2693fc9,1976,"['adult standards', 'album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",0.653,0.437,-12.641,0.028,0.434,6.74e-05,0.0689,0.63,96.469,2,1,238147,51.0,Hit
268,4m6jGBe6avCq2n0cGCwxsw,Get Low,5CSossBRgqQUcBJGkI9H8S,https://p.scdn.co/mp3-preview/8fc431436ecab11aa3ce3a51f73cfd4bdbea2555?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-10-29,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.78,0.604,-8.019,0.0396,0.022,0.0,0.194,0.12,101.043,1,1,324600,47.0,Hit
269,4m6jGBe6avCq2n0cGCwxsw,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof,https://p.scdn.co/mp3-preview/9b7eaf7fb5cab29251df52e9a4f46fad14e29aa1?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-04-19,"['electro', 'filter house']",0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047,6,0,248413,81.0,Hit
270,4m6jGBe6avCq2n0cGCwxsw,"Get Outta My Dreams, Get Into My Car",2D4D3hiOf5U0W6SvJoCQph,https://p.scdn.co/mp3-preview/a7f4cd609afc50bb0774de602906d41dfadce8d5?cid=961d9cfe0e7c426da68d7932c2693fc9,2010-04-26,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",0.666,0.91,-6.457,0.0399,0.0874,8.41e-06,0.336,0.919,117.14,4,1,284373,59.0,Hit
271,4m6jGBe6avCq2n0cGCwxsw,Get Ready,6pN3ra1mEPtjFsdCvDDHW3,https://p.scdn.co/mp3-preview/0fead987e19424a7bfce310cd101ced3377f2396?cid=961d9cfe0e7c426da68d7932c2693fc9,1969-09-30,"['blues rock', 'classic rock', 'country rock', 'psychedelic soul']",0.413,0.869,-5.843,0.0441,0.00283,0.529,0.827,0.65,127.355,0,1,1292293,42.0,Hit
272,4m6jGBe6avCq2n0cGCwxsw,Gettin' Jiggy Wit It,0weAUscowxeqDtpCgtbpgp,https://p.scdn.co/mp3-preview/c16a2bdebb583a5af11ab642f7411b87e8f7f396?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-10-03,"['dance pop', 'hip hop', 'pop rap']",0.881,0.874,-4.505,0.139,0.0175,1.14e-06,0.154,0.858,107.891,6,1,227933,70.0,Hit
273,4m6jGBe6avCq2n0cGCwxsw,Ghostbusters,3m0y8qLoznUYi73SUBP8GI,https://p.scdn.co/mp3-preview/2682e5cf92bfa5c2dab2bc67bd13bafed3f9fed6?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-07-15,['disco'],0.788,0.846,-5.017,0.0372,0.0103,0.000281,0.26,0.738,115.636,4,1,245253,62.0,Hit
274,4m6jGBe6avCq2n0cGCwxsw,Girl I'm Gonna Miss You,4vOo9fdrahQHyfdyE1J06w,https://p.scdn.co/mp3-preview/5230af667f4ac547ff0a136e8cfbfc0c61215fca?cid=961d9cfe0e7c426da68d7932c2693fc9,2010-04-30,['new jack swing'],0.726,0.458,-10.079,0.0528,0.109,0.00221,0.0934,0.814,75.715,9,1,224413,37.0,Hit
275,4m6jGBe6avCq2n0cGCwxsw,Girl You Know It's True,0C7dYeCLF6ukChtW64UNge,https://p.scdn.co/mp3-preview/27ff01f2eaaa711161538c4a0d0094c6a718b793?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-07-26,['new jack swing'],0.772,0.822,-5.649,0.123,0.00797,0.00148,0.457,0.526,97.718,10,0,198573,60.0,Hit
276,4m6jGBe6avCq2n0cGCwxsw,Girlfriend,45hOioMDJktr86iKDHC8gr,https://p.scdn.co/mp3-preview/25483d1567806722fd59bdf01eaf0424e0784351?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-04-17,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",0.56,0.959,-2.433,0.102,0.000722,0.000221,0.209,0.669,163.983,7,1,216600,74.0,Hit
277,4m6jGBe6avCq2n0cGCwxsw,Girls Just Want to Have Fun,6KvYVN8Lijm4bs1w1bD2ei,,2017-08-23,"['new wave pop', 'permanent wave', 'soft rock']",0.564,0.849,-11.392,0.219,0.0526,0.000285,0.957,0.52,123.96,6,1,447840,16.0,Hit
278,4m6jGBe6avCq2n0cGCwxsw,Give It To Me,0wbDgMuAoy7O7pL3a69uZx,https://p.scdn.co/mp3-preview/db4b0cdc6ee1dfde56da44154a2c698a3a8549db?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-04-02,"['dance pop', 'hip hop', 'pop', 'pop rap']",0.975,0.711,-3.904,0.0632,0.168,0.000552,0.0799,0.815,110.621,8,1,234027,79.0,Hit
279,4m6jGBe6avCq2n0cGCwxsw,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,https://p.scdn.co/mp3-preview/6eafa4293d2b35b2e75ffab5ec1bba8ec00d5082?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-06-17,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",0.671,0.939,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,8,1,252307,81.0,Hit
280,4m6jGBe6avCq2n0cGCwxsw,Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,https://p.scdn.co/mp3-preview/df2f3b5e8fc090c9e68318237afb1a53593b16bc?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-31,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",0.608,0.419,-10.016,0.0331,0.602,7.58e-06,0.108,0.602,100.22,11,1,268333,68.0,Hit
281,4m6jGBe6avCq2n0cGCwxsw,Gives You Hell,5gb9UJkh8TfrNMRYOJNbew,https://p.scdn.co/mp3-preview/d86175c06b0fe2d2b1357774a480cf0994c3a767?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-01-01,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']",0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,4,1,213107,68.0,Hit
282,4m6jGBe6avCq2n0cGCwxsw,Giving You the Best That I Got - Single Version,1oFRzQ2srUSLeIPOaRMssu,https://p.scdn.co/mp3-preview/2b44800d9ac23cee18a671e0a5beb0931e0eeb9a?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-06-18,"['contemporary r&b', 'funk', 'neo soul', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",0.637,0.542,-8.173,0.0356,0.765,0.0,0.302,0.38,105.322,9,1,233973,46.0,Hit
283,4m6jGBe6avCq2n0cGCwxsw,Glad All Over - 2019 - Remaster,2w8oMeJjXn1KTnU2fr9eFB,https://p.scdn.co/mp3-preview/2f154b2a2480e614d7727511a28d5649b45871e6?cid=961d9cfe0e7c426da68d7932c2693fc9,1964-07-06,"['british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",0.462,0.803,-8.357,0.0585,0.152,0.0,0.0788,0.896,137.789,2,1,163327,45.0,Hit
284,4m6jGBe6avCq2n0cGCwxsw,Glamorous,7DFWWhdeMSCTC9EBUGkNNl,https://p.scdn.co/mp3-preview/0410ca9d4f8d4b36ca069710b147016851f496fc?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-01-01,"['dance pop', 'pop', 'post-teen pop', 'rap']",0.793,0.694,-8.147,0.134,0.311,8.21e-06,0.148,0.615,131.01,0,1,178093,52.0,Hit
285,4m6jGBe6avCq2n0cGCwxsw,Glory of Love,1eyq8cjUQ2daFthW2PC2GM,https://p.scdn.co/mp3-preview/db8481c754fe86fe6d76c517c089b02013666089?cid=961d9cfe0e7c426da68d7932c2693fc9,1986,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",0.52,0.61,-7.935,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,5,1,258333,72.0,Hit
286,4m6jGBe6avCq2n0cGCwxsw,Go Away Little Girl,5UXtMFlvih3ctimeM3z2e0,https://p.scdn.co/mp3-preview/20ecf29e1c2ffec1b13dea0a57dbeaa824f26faf?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-05-06,"['adult standards', 'bubblegum pop', 'classic uk pop']",0.4,0.452,-8.033,0.0371,0.821,0.000365,0.216,0.335,108.705,7,1,146760,0.0,Hit
287,4m6jGBe6avCq2n0cGCwxsw,Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,https://p.scdn.co/mp3-preview/c07d8315fb8fc3a820a312e29961c96a2e7d7229?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-08-30,"['chicago rap', 'rap']",0.629,0.696,-5.572,0.348,0.0195,0.0,0.0554,0.623,93.034,1,0,207627,78.0,Hit
288,4m6jGBe6avCq2n0cGCwxsw,Gonna Make You Sweat (Everybody Dance Now),7eheoW4hxrH51ww2QePVwF,https://p.scdn.co/mp3-preview/037f1c10599ee7239b5088caf1f25c24f9f61d42?cid=961d9cfe0e7c426da68d7932c2693fc9,1990,"['diva house', 'eurodance', 'hip house']",0.557,0.798,-7.405,0.0935,0.000851,0.675,0.183,0.794,112.187,6,1,244093,67.0,Hit
289,4m6jGBe6avCq2n0cGCwxsw,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,https://p.scdn.co/mp3-preview/5c8193af1f76fc8fc05cabbcabb0318e8608a29a?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-06-22,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,1,0,248133,76.0,Hit
290,4m6jGBe6avCq2n0cGCwxsw,Good Lovin' - Single Version,0XnhQGfqfi5CnZXcONJuI5,https://p.scdn.co/mp3-preview/dfdfbb3a66b17bd48bfa3f3fd1fb29276d184008?cid=961d9cfe0e7c426da68d7932c2693fc9,1966,"['bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock']",0.252,0.507,-13.337,0.0442,0.00206,0.00057,0.325,0.816,196.494,2,1,150907,55.0,Hit
291,4m6jGBe6avCq2n0cGCwxsw,Good Luck Charm,19gotedXtqeE8dWju6WURW,https://p.scdn.co/mp3-preview/e099c20088da8fa45ef818af1f5d680dd84b6df7?cid=961d9cfe0e7c426da68d7932c2693fc9,1963-08-11,"['rock-and-roll', 'rockabilly']",0.618,0.467,-13.166,0.0336,0.56,1.05e-05,0.5,0.904,121.646,2,1,145080,44.0,Hit
292,4m6jGBe6avCq2n0cGCwxsw,Good Times,0G3fbPbE1vGeABDEZF0jeG,https://p.scdn.co/mp3-preview/13a417f6a1206a21ebeedbc97fd94bf23ab63fad?cid=961d9cfe0e7c426da68d7932c2693fc9,1979-07-30,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul']",0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,2,1,495400,63.0,Hit
293,4m6jGBe6avCq2n0cGCwxsw,Good Vibrations,5hWdgGVcfTeLPAiHM6EZG9,https://p.scdn.co/mp3-preview/4dfdf7509da115e16d0536070c7635fc98b61ab9?cid=961d9cfe0e7c426da68d7932c2693fc9,1991,[unknown],0.711,0.951,-8.406,0.0537,0.00189,0.366,0.0229,0.903,121.656,1,1,269307,62.0,Hit
294,4m6jGBe6avCq2n0cGCwxsw,Goodies (feat. Petey Pablo),3dFwpxh2yH7C7p9BGEKLVB,https://p.scdn.co/mp3-preview/ddc0812b6eccfe2d0ccd64a0c8176978c855f877?cid=961d9cfe0e7c426da68d7932c2693fc9,2004-09-27,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.826,0.647,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,5,0,223000,67.0,Hit
295,4m6jGBe6avCq2n0cGCwxsw,Got My Mind Set On You - Remastered 2004,3OeUlriM0EZHdWleJtjoVr,,1987-11-02,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.767,0.854,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,149.206,4,1,234653,59.0,Hit
296,4m6jGBe6avCq2n0cGCwxsw,Grease - 2007 Remaster,5Vrczz39CvlD3OGCa6utoA,https://p.scdn.co/mp3-preview/da975747812078628a690188c6531723a7a6058a?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']",0.82,0.464,-8.45,0.0481,0.156,0.0,0.101,0.872,109.374,11,1,207307,64.0,Hit
297,4m6jGBe6avCq2n0cGCwxsw,Greatest Love of All,3HNUonExta78lete0FIFBJ,https://p.scdn.co/mp3-preview/8e4673174efe61f20a14a91190d39915e5b7f13d?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-10-29,"['dance pop', 'pop']",0.522,0.532,-6.489,0.0304,0.496,2.58e-06,0.227,0.295,131.051,9,1,286333,32.0,Hit
298,4m6jGBe6avCq2n0cGCwxsw,Grenade - Acoustic,0g2rcbjw7yG3DxoNapXg6V,https://p.scdn.co/mp3-preview/1a830446208f985f083f57c290d3bbf7837f80aa?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-08-27,"['dance pop', 'pop']",0.661,0.389,-6.161,0.0296,0.822,0.0,0.121,0.426,97.873,2,0,246640,10.0,Hit
299,4m6jGBe6avCq2n0cGCwxsw,Groovin',3c2kMiSB86tVq1J4oULmvL,https://p.scdn.co/mp3-preview/54521a3e9567da0e5fc35db2ca34d480e47bb21b?cid=961d9cfe0e7c426da68d7932c2693fc9,1967,"['bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock']",0.605,0.455,-8.903,0.0301,0.595,0.0,0.0816,0.678,106.825,5,0,151289,60.0,Hit
300,4m6jGBe6avCq2n0cGCwxsw,Hair,5pjlEqTAOq1snQlcSMgF14,https://p.scdn.co/mp3-preview/f1bfd1dbbf854189f3f9511e7d9d65308d7b5ead?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-01-01,"['bubblegum pop', 'folk rock', 'merseybeat', 'underground power pop']",0.533,0.509,-12.442,0.0546,0.424,0.0,0.308,0.585,114.964,0,0,210333,35.0,Hit
301,4m6jGBe6avCq2n0cGCwxsw,Half-Breed,23jaOlnV7vHmly51DPBr35,https://p.scdn.co/mp3-preview/a91d16907aa9becf5334b133f1bbe396ba1d3d41?cid=961d9cfe0e7c426da68d7932c2693fc9,1973-01-01,"['dance pop', 'hollywood', 'new wave pop']",0.646,0.467,-12.678,0.0325,0.524,0.0,0.329,0.877,102.704,9,0,167533,42.0,Hit
302,4m6jGBe6avCq2n0cGCwxsw,Hands To Heaven,0LBtQiEVfP4ysLQ43Do8uN,https://p.scdn.co/mp3-preview/5ce2dd7c7e504b551ce2168a5992e6443e5ccb20?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-01-01,['sophisti-pop'],0.543,0.384,-15.018,0.0307,0.242,1.16e-06,0.266,0.407,128.768,8,1,259507,49.0,Hit
303,4m6jGBe6avCq2n0cGCwxsw,Hanging By A Moment,6jWLyg8AuMQ9LtIB2UlfOF,https://p.scdn.co/mp3-preview/45fbd69609c5f8e8eb38868aa22debdb6ba1677d?cid=961d9cfe0e7c426da68d7932c2693fc9,2000-01-01,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0.537,0.858,-4.903,0.0349,0.000966,0.0,0.0812,0.502,124.599,1,1,216360,62.0,Hit
304,4m6jGBe6avCq2n0cGCwxsw,Hanky Panky - Single Version,3uqEiaO6MUoM89nLSIs05c,https://p.scdn.co/mp3-preview/12a8bf9abf11861935cfd5577d8ea84e87321431?cid=961d9cfe0e7c426da68d7932c2693fc9,1966,"['bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",0.646,0.911,-6.228,0.101,0.411,0.000484,0.115,0.895,126.122,7,0,171688,41.0,Hit
